Manufacturer,Vehicle_Model,Vehicle_Class,Engine_Size_L,Engine_Cylinders,Transmission_Type,Fuel_Type_Code,Fuel_Type,Fuel_Consumption_City_L100km,Fuel_Consumption_Hwy_L100km,Fuel_Consumption_Combined_L100km,CO2_Emissions_g_per_km,Estimated_Annual_CO2_kg,Fuel_Cost_Per_100km_CAD,Estimated_Annual_Fuel_Cost_CAD,EV_CO2_Saving_g_per_km,EV_Annual_CO2_Saving_kg,Is_Diesel,Emission_Category
Chevrolet,Cruze Hatchback,Mid-Size,1.4,4,AS6,X,Regular Gasoline,8.3,6.2,7.3,172,3440.0,10.58,2116.0,142,2840.0,0,Medium
Chevrolet,Cruze Hatchback Premier,Mid-Size,1.4,4,AS6,X,Regular Gasoline,8.5,6.4,7.5,175,3500.0,10.88,2176.0,145,2900.0,0,Medium
Chevrolet,Cruze Hatchback Diesel,Mid-Size,1.6,4,A9,D,Diesel,7.8,5.2,6.6,178,3560.0,10.56,2112.0,148,2960.0,1,Medium
Chevrolet,Equinox,Suv - Small,1.5,4,A6,X,Regular Gasoline,9.2,7.3,8.3,196,3920.0,12.04,2408.0,166,3320.0,0,Medium
Chevrolet,Equinox,Suv - Small,1.6,4,A6,D,Diesel,8.5,6.0,7.4,199,3980.0,11.84,2368.0,169,3380.0,1,Medium
Chevrolet,Equinox AWD,Suv - Small,1.5,4,A6,X,Regular Gasoline,9.3,7.8,8.6,207,4140.0,12.47,2494.0,177,3540.0,0,Medium
Chevrolet,Equinox AWD,Suv - Small,1.6,4,A6,D,Diesel,8.5,6.1,7.4,199,3980.0,11.84,2368.0,169,3380.0,1,Medium
Chevrolet,Equinox AWD,Suv - Small,2.0,4,A9,Z,Premium Gasoline,10.9,8.3,9.7,228,4560.0,14.06,2812.0,198,3960.0,0,Medium
Chevrolet,Impala,Full-Size,2.5,4,AS6,X,Regular Gasoline,10.8,8.0,9.6,225,4500.0,13.92,2784.0,195,3900.0,0,Medium
Chevrolet,Impala,Full-Size,3.6,6,AS6,X,Regular Gasoline,12.7,8.5,10.8,254,5080.0,15.66,3132.0,224,4480.0,0,High
Chevrolet,Impala,Full-Size,3.6,6,AS6,E,Ethanol (E85),17.2,11.6,14.6,245,4900.0,21.17,4234.0,215,4300.0,0,Medium
Chevrolet,Malibu,Mid-Size,1.5,4,AV,X,Regular Gasoline,8.2,6.6,7.5,174,3480.0,10.88,2176.0,144,2880.0,0,Medium
Chevrolet,Malibu,Mid-Size,2.0,4,A9,Z,Premium Gasoline,10.5,7.4,9.1,214,4280.0,13.19,2638.0,184,3680.0,0,Medium
Chevrolet,Malibu Hybrid,Mid-Size,1.8,4,AV,X,Regular Gasoline,4.8,5.5,5.1,121,2420.0,7.4,1480.0,91,1820.0,0,Low
Chevrolet,Silverado,Pickup Truck - Standard,2.7,4,A8,X,Regular Gasoline,11.9,10.3,11.1,261,5220.0,16.1,3220.0,231,4620.0,0,High
Chevrolet,Silverado,Pickup Truck - Standard,4.3,6,A6,X,Regular Gasoline,15.1,11.5,13.5,316,6320.0,19.58,3916.0,286,5720.0,0,High
Chevrolet,Silverado,Pickup Truck - Standard,5.3,8,A6,X,Regular Gasoline,15.9,11.4,13.9,326,6520.0,20.16,4032.0,296,5920.0,0,High
Chevrolet,Silverado FFV,Pickup Truck - Standard,5.3,8,A6,X,Regular Gasoline,15.7,11.9,14.0,329,6580.0,20.3,4060.0,299,5980.0,0,High
Chevrolet,Silverado FFV,Pickup Truck - Standard,5.3,8,A6,E,Ethanol (E85),21.1,15.0,18.4,306,6120.0,26.68,5336.0,276,5520.0,0,High
Chevrolet,Silverado,Pickup Truck - Standard,5.3,8,A8,X,Regular Gasoline,14.1,10.2,12.4,290,5800.0,17.98,3596.0,260,5200.0,0,High
Chevrolet,Silverado 4WD,Pickup Truck - Standard,2.7,4,A8,X,Regular Gasoline,12.5,10.8,11.7,275,5500.0,16.96,3392.0,245,4900.0,0,High
Chevrolet,Silverado 4WD,Pickup Truck - Standard,4.3,6,A6,X,Regular Gasoline,15.8,11.9,14.0,329,6580.0,20.3,4060.0,299,5980.0,0,High
Chevrolet,Silverado 4WD Trail Boss,Pickup Truck - Standard,4.3,6,A6,X,Regular Gasoline,16.3,12.9,14.8,347,6940.0,21.46,4292.0,317,6340.0,0,High
Chevrolet,Silverado 4WD,Pickup Truck - Standard,5.3,8,A6,X,Regular Gasoline,15.9,11.7,14.0,329,6580.0,20.3,4060.0,299,5980.0,0,High
Chevrolet,Silverado 4WD FFV,Pickup Truck - Standard,5.3,8,A6,X,Regular Gasoline,16.1,12.5,14.4,339,6780.0,20.88,4176.0,309,6180.0,0,High
Chevrolet,Silverado 4WD FFV,Pickup Truck - Standard,5.3,8,A6,E,Ethanol (E85),22.0,16.1,19.3,322,6440.0,27.98,5596.0,292,5840.0,0,High
Chevrolet,Silverado 4WD Trail Boss,Pickup Truck - Standard,5.3,8,A6,X,Regular Gasoline,16.5,13.0,14.9,350,7000.0,21.6,4320.0,320,6400.0,0,Very High
Chevrolet,Silverado 4WD,Pickup Truck - Standard,5.3,8,A8,X,Regular Gasoline,14.9,10.8,13.1,306,6120.0,18.99,3798.0,276,5520.0,0,High
Chevrolet,Silverado 4WD Trail Boss,Pickup Truck - Standard,5.3,8,A8,X,Regular Gasoline,15.3,11.8,13.7,320,6400.0,19.86,3972.0,290,5800.0,0,High
Chevrolet,Silverado 4WD,Pickup Truck - Standard,6.2,8,A10,Z,Premium Gasoline,15.0,12.0,13.7,321,6420.0,19.86,3972.0,291,5820.0,0,High
Chevrolet,Silverado LD,Pickup Truck - Standard,5.3,8,A6,X,Regular Gasoline,15.6,10.9,13.5,317,6340.0,19.58,3916.0,287,5740.0,0,High
Chevrolet,Silverado LD 4WD,Pickup Truck - Standard,5.3,8,A6,X,Regular Gasoline,15.8,11.4,13.8,325,6500.0,20.01,4002.0,295,5900.0,0,High
Chevrolet,Spark,Subcompact,1.4,4,AV,X,Regular Gasoline,7.9,6.2,7.1,167,3340.0,10.3,2060.0,137,2740.0,0,Medium
Chevrolet,Spark,Subcompact,1.4,4,M5,X,Regular Gasoline,8.0,6.2,7.2,170,3400.0,10.44,2088.0,140,2800.0,0,Medium
Chevrolet,Suburban,Suv - Standard,5.3,8,A6,X,Regular Gasoline,15.7,10.5,13.4,314,6280.0,19.43,3886.0,284,5680.0,0,High
Chevrolet,Suburban FFV,Suv - Standard,5.3,8,A6,X,Regular Gasoline,15.7,10.5,13.4,314,6280.0,19.43,3886.0,284,5680.0,0,High
Chevrolet,Suburban FFV,Suv - Standard,5.3,8,A6,E,Ethanol (E85),21.2,13.9,17.9,298,5960.0,25.96,5192.0,268,5360.0,0,High
Chevrolet,Suburban 4WD,Suv - Standard,5.3,8,A6,X,Regular Gasoline,16.8,11.3,14.3,336,6720.0,20.74,4148.0,306,6120.0,0,High
Chevrolet,Suburban 4WD FFV,Suv - Standard,5.3,8,A6,X,Regular Gasoline,16.8,11.3,14.3,336,6720.0,20.74,4148.0,306,6120.0,0,High
Chevrolet,Suburban 4WD FFV,Suv - Standard,5.3,8,A6,E,Ethanol (E85),22.2,15.2,19.0,317,6340.0,27.55,5510.0,287,5740.0,0,High
Chevrolet,Suburban 4WD,Suv - Standard,6.2,8,A10,Z,Premium Gasoline,17.1,11.3,14.5,340,6800.0,21.02,4204.0,310,6200.0,0,High
Chevrolet,Tahoe,Suv - Standard,5.3,8,A6,X,Regular Gasoline,15.7,10.5,13.4,314,6280.0,19.43,3886.0,284,5680.0,0,High
Chevrolet,Tahoe FFV,Suv - Standard,5.3,8,A6,X,Regular Gasoline,15.7,10.5,13.4,314,6280.0,19.43,3886.0,284,5680.0,0,High
Chevrolet,Tahoe FFV,Suv - Standard,5.3,8,A6,E,Ethanol (E85),21.2,13.9,17.9,298,5960.0,25.96,5192.0,268,5360.0,0,High
Chevrolet,Tahoe 4WD,Suv - Standard,5.3,8,A6,X,Regular Gasoline,15.8,11.1,13.7,321,6420.0,19.86,3972.0,291,5820.0,0,High
Chevrolet,Tahoe 4WD FFV,Suv - Standard,5.3,8,A6,X,Regular Gasoline,15.8,11.1,13.7,321,6420.0,19.86,3972.0,291,5820.0,0,High
Chevrolet,Tahoe 4WD FFV,Suv - Standard,5.3,8,A6,E,Ethanol (E85),21.7,14.3,18.4,305,6100.0,26.68,5336.0,275,5500.0,0,High
Chevrolet,Tahoe 4WD,Suv - Standard,6.2,8,A10,Z,Premium Gasoline,16.4,10.7,13.8,325,6500.0,20.01,4002.0,295,5900.0,0,High
Chevrolet,Traverse,Suv - Standard,3.6,6,A9,X,Regular Gasoline,13.0,8.8,11.1,261,5220.0,16.1,3220.0,231,4620.0,0,High
Chevrolet,Traverse AWD,Suv - Standard,3.6,6,A9,X,Regular Gasoline,13.7,9.5,11.8,277,5540.0,17.11,3422.0,247,4940.0,0,High
Chevrolet,Trax,Suv - Small,1.4,4,AS6,X,Regular Gasoline,9.1,7.6,8.4,196,3920.0,12.18,2436.0,166,3320.0,0,Medium
Chevrolet,Trax,Suv - Small,1.4,4,M6,X,Regular Gasoline,9.4,6.9,8.3,194,3880.0,12.04,2408.0,164,3280.0,0,Medium
Chevrolet,Trax 4WD,Suv - Small,1.4,4,AS6,X,Regular Gasoline,9.9,8.1,9.1,214,4280.0,13.19,2638.0,184,3680.0,0,Medium
Chrysler,Pacifica,Minivan,3.6,6,A9,X,Regular Gasoline,12.9,8.4,10.9,259,5180.0,15.8,3160.0,229,4580.0,0,High
Chrysler,Pacifica (Stop-Start),Minivan,3.6,6,A9,X,Regular Gasoline,12.4,8.4,10.6,249,4980.0,15.37,3074.0,219,4380.0,0,Medium
Dodge,Challenger,Mid-Size,3.6,6,A8,X,Regular Gasoline,12.4,7.8,10.3,242,4840.0,14.94,2988.0,212,4240.0,0,Medium
Dodge,Challenger,Mid-Size,5.7,8,M6,Z,Premium Gasoline,15.6,10.1,13.1,307,6140.0,18.99,3798.0,277,5540.0,0,High
Dodge,Challenger,Mid-Size,6.4,8,M6,Z,Premium Gasoline,16.7,10.4,13.9,325,6500.0,20.16,4032.0,295,5900.0,0,High
Dodge,Challenger (MDS),Mid-Size,5.7,8,A8,X,Regular Gasoline,14.7,9.4,12.3,289,5780.0,17.84,3568.0,259,5180.0,0,High
Dodge,Challenger (MDS),Mid-Size,6.4,8,A8,Z,Premium Gasoline,15.8,9.6,13.0,304,6080.0,18.85,3770.0,274,5480.0,0,High
Dodge,Challenger GT AWD,Mid-Size,3.6,6,A8,X,Regular Gasoline,12.8,8.7,11.0,258,5160.0,15.95,3190.0,228,4560.0,0,High
Dodge,Challenger SRT Hellcat,Mid-Size,6.2,8,A8,Z,Premium Gasoline,17.6,10.7,14.5,339,6780.0,21.02,4204.0,309,6180.0,0,High
Dodge,Challenger SRT Hellcat,Mid-Size,6.2,8,M6,Z,Premium Gasoline,18.1,11.4,15.1,352,7040.0,21.9,4380.0,322,6440.0,0,Very High
Dodge,Challenger SRT Hellcat Redeye,Mid-Size,6.2,8,A8,Z,Premium Gasoline,17.6,10.7,14.5,339,6780.0,21.02,4204.0,309,6180.0,0,High
Dodge,Charger,Full-Size,3.6,6,A5,X,Regular Gasoline,13.7,9.0,11.6,271,5420.0,16.82,3364.0,241,4820.0,0,High
Dodge,Charger FFV,Full-Size,3.6,6,A5,X,Regular Gasoline,13.7,9.0,11.6,271,5420.0,16.82,3364.0,241,4820.0,0,High
Dodge,Charger FFV,Full-Size,3.6,6,A5,E,Ethanol (E85),18.9,12.7,16.1,268,5360.0,23.35,4670.0,238,4760.0,0,High
Dodge,Charger,Full-Size,3.6,6,A8,X,Regular Gasoline,12.4,7.8,10.3,242,4840.0,14.94,2988.0,212,4240.0,0,Medium
Dodge,Charger FFV,Full-Size,3.6,6,A8,X,Regular Gasoline,12.4,7.8,10.3,242,4840.0,14.94,2988.0,212,4240.0,0,Medium
Dodge,Charger FFV,Full-Size,3.6,6,A8,E,Ethanol (E85),17.1,10.6,14.2,234,4680.0,20.59,4118.0,204,4080.0,0,Medium
Dodge,Charger (MDS),Full-Size,5.7,8,A5,X,Regular Gasoline,15.6,9.7,12.9,302,6040.0,18.7,3740.0,272,5440.0,0,High
Dodge,Charger (MDS),Full-Size,5.7,8,A8,X,Regular Gasoline,14.7,9.4,12.3,289,5780.0,17.84,3568.0,259,5180.0,0,High
Dodge,Charger (MDS),Full-Size,6.4,8,A8,Z,Premium Gasoline,15.8,9.6,13.0,304,6080.0,18.85,3770.0,274,5480.0,0,High
Dodge,Charger AWD,Full-Size,3.6,6,A8,X,Regular Gasoline,12.8,8.7,11.0,258,5160.0,15.95,3190.0,228,4560.0,0,High
Dodge,Charger AWD FFV,Full-Size,3.6,6,A8,X,Regular Gasoline,12.8,8.7,11.0,258,5160.0,15.95,3190.0,228,4560.0,0,High
Dodge,Charger AWD FFV,Full-Size,3.6,6,A8,E,Ethanol (E85),17.6,12.0,15.0,248,4960.0,21.75,4350.0,218,4360.0,0,Medium
Dodge,Charger AWD (MDS),Full-Size,5.7,8,A5,X,Regular Gasoline,16.0,10.1,13.3,312,6240.0,19.28,3856.0,282,5640.0,0,High
Dodge,Charger SRT Hellcat,Full-Size,6.2,8,A8,Z,Premium Gasoline,17.6,10.7,14.5,339,6780.0,21.02,4204.0,309,6180.0,0,High
Dodge,Durango AWD,Suv - Standard,3.6,6,A8,X,Regular Gasoline,12.7,9.6,11.3,265,5300.0,16.39,3278.0,235,4700.0,0,High
Dodge,Durango AWD,Suv - Standard,5.7,8,A8,X,Regular Gasoline,16.7,10.9,14.1,331,6620.0,20.44,4088.0,301,6020.0,0,High
Dodge,Durango AWD SRT,Suv - Standard,6.4,8,A8,Z,Premium Gasoline,18.3,12.2,15.6,363,7260.0,22.62,4524.0,333,6660.0,0,Very High
Dodge,Grand Caravan FFV,Minivan,3.6,6,A6,X,Regular Gasoline,13.7,9.4,11.8,276,5520.0,17.11,3422.0,246,4920.0,0,High
Dodge,Grand Caravan FFV,Minivan,3.6,6,A6,E,Ethanol (E85),19.4,13.3,16.7,274,5480.0,24.22,4844.0,244,4880.0,0,High
Dodge,Journey,Suv - Small,2.4,4,A4,X,Regular Gasoline,12.7,9.2,11.1,261,5220.0,16.1,3220.0,231,4620.0,0,High
Dodge,Journey FFV,Suv - Small,3.6,6,A6,X,Regular Gasoline,14.2,9.5,12.1,284,5680.0,17.54,3508.0,254,5080.0,0,High
Dodge,Journey FFV,Suv - Small,3.6,6,A6,E,Ethanol (E85),19.1,13.2,16.4,274,5480.0,23.78,4756.0,244,4880.0,0,High
Dodge,Journey AWD,Suv - Small,3.6,6,A6,X,Regular Gasoline,14.5,10.0,12.4,292,5840.0,17.98,3596.0,262,5240.0,0,High
Fiat,124 Spider,Two-Seater,1.4,4,A6,X,Regular Gasoline,9.3,6.5,8.0,187,3740.0,11.6,2320.0,157,3140.0,0,Medium
Fiat,124 Spider,Two-Seater,1.4,4,M6,X,Regular Gasoline,9.0,6.7,7.9,185,3700.0,11.46,2292.0,155,3100.0,0,Medium
Fiat,500,Minicompact,1.4,4,A6,X,Regular Gasoline,9.7,7.4,8.7,203,4060.0,12.61,2522.0,173,3460.0,0,Medium
Fiat,500,Minicompact,1.4,4,M5,X,Regular Gasoline,8.5,7.1,7.9,186,3720.0,11.46,2292.0,156,3120.0,0,Medium
Fiat,500X AWD,Suv - Small,1.3,4,A9,X,Regular Gasoline,10.0,7.9,9.1,213,4260.0,13.19,2638.0,183,3660.0,0,Medium
Ford,EcoSport,Suv - Small,1.0,3,AS6,X,Regular Gasoline,8.6,8.1,8.4,196,3920.0,12.18,2436.0,166,3320.0,0,Medium
Ford,EcoSport AWD,Suv - Small,2.0,4,AS6,X,Regular Gasoline,10.2,8.0,9.3,218,4360.0,13.49,2698.0,188,3760.0,0,Medium
Ford,Edge,Suv - Small,2.0,4,AS8,X,Regular Gasoline,10.9,8.0,9.6,224,4480.0,13.92,2784.0,194,3880.0,0,Medium
Ford,Edge AWD,Suv - Small,2.0,4,AS8,X,Regular Gasoline,11.4,8.3,10.0,233,4660.0,14.5,2900.0,203,4060.0,0,Medium
Ford,Edge AWD,Suv - Small,2.7,6,AS8,X,Regular Gasoline,12.6,9.2,11.0,259,5180.0,15.95,3190.0,229,4580.0,0,High
Ford,Escape,Suv - Small,1.5,4,AS6,X,Regular Gasoline,10.2,7.8,9.1,214,4280.0,13.19,2638.0,184,3680.0,0,Medium
Ford,Escape FFV,Suv - Small,2.5,4,AS6,X,Regular Gasoline,11.0,8.0,9.6,226,4520.0,13.92,2784.0,196,3920.0,0,Medium
Ford,Escape FFV,Suv - Small,2.5,4,AS6,E,Ethanol (E85),15.0,10.8,13.1,218,4360.0,18.99,3798.0,188,3760.0,0,Medium
Ford,Escape AWD,Suv - Small,1.5,4,AS6,X,Regular Gasoline,11.2,8.4,9.9,232,4640.0,14.36,2872.0,202,4040.0,0,Medium
Ford,Escape AWD,Suv - Small,2.0,4,AS6,X,Regular Gasoline,11.5,8.7,10.2,239,4780.0,14.79,2958.0,209,4180.0,0,Medium
Ford,Expedition 4X4,Suv - Standard,3.5,6,AS10,X,Regular Gasoline,14.1,10.6,12.5,293,5860.0,18.12,3624.0,263,5260.0,0,High
Ford,Expedition MAX 4X4,Suv - Standard,3.5,6,AS10,X,Regular Gasoline,14.7,11.2,13.1,307,6140.0,18.99,3798.0,277,5540.0,0,High
Ford,Explorer AWD,Suv - Standard,2.3,4,AS6,X,Regular Gasoline,13.1,9.2,11.4,267,5340.0,16.53,3306.0,237,4740.0,0,High
Ford,Explorer AWD,Suv - Standard,3.5,6,AS6,X,Regular Gasoline,15.2,10.9,13.2,311,6220.0,19.14,3828.0,281,5620.0,0,High
Ford,Explorer FFV AWD,Suv - Standard,3.5,6,AS6,X,Regular Gasoline,14.5,10.6,12.7,299,5980.0,18.42,3684.0,269,5380.0,0,High
Ford,Explorer FFV AWD,Suv - Standard,3.5,6,AS6,E,Ethanol (E85),19.8,14.3,17.3,288,5760.0,25.08,5016.0,258,5160.0,0,High
Ford,F-150,Pickup Truck - Standard,2.7,6,AS10,X,Regular Gasoline,12.0,9.0,10.6,249,4980.0,15.37,3074.0,219,4380.0,0,Medium
Ford,F-150 (LT Tire Pkg),Pickup Truck - Standard,2.7,6,AS10,X,Regular Gasoline,12.4,9.4,11.1,260,5200.0,16.1,3220.0,230,4600.0,0,High
Ford,F-150 (Payload Pkg),Pickup Truck - Standard,2.7,6,AS10,X,Regular Gasoline,12.4,9.4,11.1,260,5200.0,16.1,3220.0,230,4600.0,0,High
Ford,F-150 FFV,Pickup Truck - Standard,3.3,6,AS6,X,Regular Gasoline,12.2,9.3,10.9,256,5120.0,15.8,3160.0,226,4520.0,0,High
Ford,F-150 FFV,Pickup Truck - Standard,3.3,6,AS6,E,Ethanol (E85),16.7,12.6,14.9,247,4940.0,21.6,4320.0,217,4340.0,0,Medium
Ford,F-150 FFV (LT Tire Pkg),Pickup Truck - Standard,3.3,6,AS6,E,Ethanol (E85),16.7,12.6,14.9,247,4940.0,21.6,4320.0,217,4340.0,0,Medium
Ford,F-150,Pickup Truck - Standard,3.5,6,AS10,X,Regular Gasoline,13.5,10.1,12.0,281,5620.0,17.4,3480.0,251,5020.0,0,High
Ford,F-150 (LT Tire Pkg),Pickup Truck - Standard,3.5,6,AS10,X,Regular Gasoline,13.8,10.7,12.4,291,5820.0,17.98,3596.0,261,5220.0,0,High
Ford,F-150 (Payload Pkg),Pickup Truck - Standard,3.5,6,AS10,X,Regular Gasoline,13.9,11.2,12.7,298,5960.0,18.42,3684.0,268,5360.0,0,High
Ford,F-150 FFV,Pickup Truck - Standard,5.0,8,AS10,X,Regular Gasoline,13.9,10.2,12.2,287,5740.0,17.69,3538.0,257,5140.0,0,High
Ford,F-150 FFV,Pickup Truck - Standard,5.0,8,AS10,E,Ethanol (E85),20.3,14.0,17.4,290,5800.0,25.23,5046.0,260,5200.0,0,High
Ford,F-150 FFV (LT Tire Pkg),Pickup Truck - Standard,5.0,8,AS10,X,Regular Gasoline,14.7,11.2,13.1,308,6160.0,18.99,3798.0,278,5560.0,0,High
Ford,F-150 FFV (LT Tire Pkg),Pickup Truck - Standard,5.0,8,AS10,E,Ethanol (E85),20.3,14.0,17.5,290,5800.0,25.38,5076.0,260,5200.0,0,High
Ford,F-150 FFV (Payload Pkg),Pickup Truck - Standard,5.0,8,AS10,X,Regular Gasoline,15.6,11.8,13.9,326,6520.0,20.16,4032.0,296,5920.0,0,High
Ford,F-150 FFV (Payload Pkg),Pickup Truck - Standard,5.0,8,AS10,E,Ethanol (E85),20.4,14.0,17.5,291,5820.0,25.38,5076.0,261,5220.0,0,High
Ford,F-150 4X4,Pickup Truck - Standard,2.7,6,AS10,X,Regular Gasoline,12.7,9.8,11.4,268,5360.0,16.53,3306.0,238,4760.0,0,High
Ford,F-150 4X4 (Payload Pkg),Pickup Truck - Standard,2.7,6,AS10,X,Regular Gasoline,13.1,10.2,11.8,277,5540.0,17.11,3422.0,247,4940.0,0,High
Ford,F-150 4X4,Pickup Truck - Standard,3.0,6,AS10,D,Diesel,11.8,9.3,10.7,287,5740.0,17.12,3424.0,257,5140.0,1,High
Ford,F-150 4X4 (LT Tire Pkg),Pickup Truck - Standard,3.0,6,AS10,D,Diesel,11.8,9.3,10.7,287,5740.0,17.12,3424.0,257,5140.0,1,High
Ford,F-150 4X4 XL/XLT,Pickup Truck - Standard,3.0,6,AS10,D,Diesel,11.2,8.3,9.9,266,5320.0,15.84,3168.0,236,4720.0,1,High
Ford,F-150 FFV 4X4,Pickup Truck - Standard,3.3,6,AS6,X,Regular Gasoline,12.8,10.2,11.6,273,5460.0,16.82,3364.0,243,4860.0,0,High
Ford,F-150 FFV 4X4,Pickup Truck - Standard,3.3,6,AS6,E,Ethanol (E85),17.5,13.8,15.8,263,5260.0,22.91,4582.0,233,4660.0,0,High
Ford,F-150 FFV 4X4 (LT Tire Pkg),Pickup Truck - Standard,3.3,6,AS6,E,Ethanol (E85),17.5,13.7,15.8,263,5260.0,22.91,4582.0,233,4660.0,0,High
Ford,F-150 4X4,Pickup Truck - Standard,3.5,6,AS10,X,Regular Gasoline,14.3,10.5,12.5,295,5900.0,18.12,3624.0,265,5300.0,0,High
Ford,F-150 4X4 (LT Tire Pkg),Pickup Truck - Standard,3.5,6,AS10,X,Regular Gasoline,14.7,10.7,12.9,303,6060.0,18.7,3740.0,273,5460.0,0,High
Ford,F-150 4X4 (Payload Pkg),Pickup Truck - Standard,3.5,6,AS10,X,Regular Gasoline,14.7,11.2,13.1,308,6160.0,18.99,3798.0,278,5560.0,0,High
Ford,F-150 4X4 Limited,Pickup Truck - Standard,3.5,6,AS10,X,Regular Gasoline,13.8,11.2,12.6,296,5920.0,18.27,3654.0,266,5320.0,0,High
Ford,F-150 FFV 4X4,Pickup Truck - Standard,5.0,8,AS10,X,Regular Gasoline,15.1,11.0,13.3,312,6240.0,19.28,3856.0,282,5640.0,0,High
Ford,F-150 FFV 4X4 (LT Tire Pkg),Pickup Truck - Standard,5.0,8,AS10,X,Regular Gasoline,15.7,11.8,13.9,326,6520.0,20.16,4032.0,296,5920.0,0,High
Ford,F-150 FFV 4X4 (Payload Pkg),Pickup Truck - Standard,5.0,8,AS10,X,Regular Gasoline,16.8,12.4,14.8,347,6940.0,21.46,4292.0,317,6340.0,0,High
Ford,F-150 FFV 4X4 (Payload Pkg),Pickup Truck - Standard,5.0,8,AS10,E,Ethanol (E85),21.3,17.2,19.5,323,6460.0,28.28,5656.0,293,5860.0,0,High
Ford,F-150 Raptor 4X4,Pickup Truck - Standard,3.5,6,AS10,X,Regular Gasoline,15.3,13.1,14.3,336,6720.0,20.74,4148.0,306,6120.0,0,High
Ford,Flex,Suv - Standard,3.5,6,AS6,X,Regular Gasoline,14.7,10.2,12.7,298,5960.0,18.42,3684.0,268,5360.0,0,High
Ford,Flex AWD,Suv - Standard,3.5,6,AS6,X,Regular Gasoline,14.7,10.7,12.9,303,6060.0,18.7,3740.0,273,5460.0,0,High
Ford,Flex AWD GTDI,Suv - Standard,3.5,6,AS6,X,Regular Gasoline,15.7,11.2,13.7,322,6440.0,19.86,3972.0,292,5840.0,0,High
Ford,Fiesta,Subcompact,1.6,4,AM6,X,Regular Gasoline,8.6,6.4,7.6,178,3560.0,11.02,2204.0,148,2960.0,0,Medium
Ford,Fiesta,Subcompact,1.6,4,M5,X,Regular Gasoline,8.8,6.8,7.9,184,3680.0,11.46,2292.0,154,3080.0,0,Medium
Ford,Fiesta ST,Subcompact,1.6,4,M6,X,Regular Gasoline,9.2,7.4,8.4,196,3920.0,12.18,2436.0,166,3320.0,0,Medium
Ford,Fusion,Mid-Size,1.5,4,AS6,X,Regular Gasoline,10.0,7.0,8.7,204,4080.0,12.61,2522.0,174,3480.0,0,Medium
Ford,Fusion Hybrid,Mid-Size,2.0,4,AV,X,Regular Gasoline,5.5,5.6,5.6,131,2620.0,8.12,1624.0,101,2020.0,0,Low
Ford,GT,Two-Seater,3.5,6,AM7,Z,Premium Gasoline,20.4,13.1,17.1,402,8040.0,24.8,4960.0,372,7440.0,0,Very High
Ford,Mustang,Subcompact,2.3,4,AS10,X,Regular Gasoline,11.2,7.3,9.4,221,4420.0,13.63,2726.0,191,3820.0,0,Medium
Ford,Mustang (Performance Pkg),Subcompact,2.3,4,AS10,X,Regular Gasoline,11.8,8.4,10.3,242,4840.0,14.94,2988.0,212,4240.0,0,Medium
Ford,Mustang,Subcompact,2.3,4,M6,X,Regular Gasoline,11.2,7.9,9.7,227,4540.0,14.06,2812.0,197,3940.0,0,Medium
Ford,Mustang (Performance Pkg),Subcompact,2.3,4,M6,X,Regular Gasoline,11.8,8.7,10.4,244,4880.0,15.08,3016.0,214,4280.0,0,Medium
Ford,Mustang,Subcompact,5.0,8,AS10,X,Regular Gasoline,15.0,9.1,12.3,289,5780.0,17.84,3568.0,259,5180.0,0,High
Ford,Mustang,Subcompact,5.0,8,M6,X,Regular Gasoline,16.1,9.9,13.3,311,6220.0,19.28,3856.0,281,5620.0,0,High
Ford,Mustang Bullitt,Subcompact,5.0,8,M6,X,Regular Gasoline,16.1,9.9,13.3,311,6220.0,19.28,3856.0,281,5620.0,0,High
Ford,Mustang Convertible,Subcompact,2.3,4,AS10,X,Regular Gasoline,11.9,8.4,10.4,243,4860.0,15.08,3016.0,213,4260.0,0,Medium
Ford,Mustang Convertible,Subcompact,2.3,4,M6,X,Regular Gasoline,11.8,8.4,10.3,241,4820.0,14.94,2988.0,211,4220.0,0,Medium
Ford,Mustang Convertible,Subcompact,5.0,8,AS10,X,Regular Gasoline,15.4,9.7,12.9,302,6040.0,18.7,3740.0,272,5440.0,0,High
Ford,Ranger 4WD,Pickup Truck - Standard,2.3,4,AS10,X,Regular Gasoline,11.8,9.8,10.9,256,5120.0,15.8,3160.0,226,4520.0,0,High
Ford,Shelby GT350 Mustang,Subcompact,5.2,8,M6,Z,Premium Gasoline,17.2,11.3,14.6,341,6820.0,21.17,4234.0,311,6220.0,0,High
Ford,T-150 Wagon,Van - Passenger,3.5,6,AS6,X,Regular Gasoline,16.2,12.8,14.7,346,6920.0,21.32,4264.0,316,6320.0,0,High
Ford,T-150 Wagon,Van - Passenger,3.7,6,AS6,X,Regular Gasoline,16.9,13.1,15.2,355,7100.0,22.04,4408.0,325,6500.0,0,Very High
Ford,Taurus FFV,Full-Size,3.5,6,AS6,X,Regular Gasoline,13.5,9.0,11.5,270,5400.0,16.68,3336.0,240,4800.0,0,High
Ford,Taurus FFV,Full-Size,3.5,6,AS6,E,Ethanol (E85),17.8,12.1,15.2,254,5080.0,22.04,4408.0,224,4480.0,0,High
