Station_ID,Station_Name,Street_Address,City,State,ZIP_Code,Country,Latitude,Longitude,Charger_Type,Power_kW,Level1_Chargers,Level2_Chargers,DC_Fast_Chargers,Total_Chargers,Operator,Connector_Types,Pricing_Info,Access_Hours,Open_Date,Station_Age_Years,Availability_Pct,Location_Type,Status
107977,Tesla Supercharger - Glasgow Outlet Center #6961,3020 Central Ave,Glasgow,SCT,CW7 3CM,GB,55.923871,-4.206009,DC Fast Charger,203.7,0,0,2,2,Tesla Supercharger,"CCS1, CHAdeMO, NACS",$0.25-0.50/kWh (Tesla vehicles),24 hours,2020-11-30,5.6,91.8,Outlet Center,Open
107978,Electrify America - Glasgow Hotel #2651,4526 Main St,Glasgow,SCT,FT9 9GJ,GB,55.846893,-4.210257,DC Fast Charger,179.7,0,0,4,4,Electrify America,"CCS1, CHAdeMO, NACS",,6:00am-10:00pm daily,2017-02-14,9.4,79.5,Hotel,Open
107979,BP Pulse - Glasgow University #3090,1807 Broadway,Glasgow,SCT,LW7 5GV,GB,55.837395,-4.1672,DC Fast Charger,46.5,0,2,4,6,BP Pulse,"CCS1, NACS",$0.10/kWh,Business hours,2017-12-13,8.6,92.1,University,Open
107980,ChargePoint - Glasgow Hotel #4589,5860 Shopping Center Blvd,Glasgow,SCT,BD1 8BE,GB,55.840324,-4.22031,Level 2,11.0,0,8,0,8,ChargePoint,"J1772, CCS1",$0.25/kWh,Mon-Fri: 6am-10pm,2021-01-21,5.4,53.2,Hotel,Open
107981,EVgo - Glasgow Park & Ride #8325,5906 University Ave,Glasgow,SCT,BJ5 8WA,GB,55.842889,-4.239811,DC Fast Charger,92.0,0,0,6,6,EVgo,CCS1,$0.30/kWh,24 hours,2020-10-22,5.7,56.7,Park & Ride,Open
107982,ChargePoint - Glasgow Highway Rest Stop #1070,7083 Market St,Glasgow,SCT,LQ2 9BL,GB,55.863206,-4.270007,Level 2,11.0,2,4,0,6,ChargePoint,J1772,$0.10/min,Business hours,2019-10-22,6.7,60.4,Highway Rest Stop,Open
107983,Independent - Glasgow Supermarket #4897,3229 Main St,Glasgow,SCT,QX3 2AF,GB,55.951681,-4.23418,Level 2,7.2,0,6,0,6,Independent,"J1772, NACS",$0.30/kWh,24/7,2021-01-31,5.4,89.0,Supermarket,Open
107984,Volta - Glasgow Convention Center #2758,557 Business Park Rd,Glasgow,SCT,BR2 6NY,GB,55.789598,-4.309235,Level 2,7.2,0,6,0,6,Volta,"J1772, NACS",$0.35/kWh,6:00am-10:00pm daily,2017-03-21,9.3,75.7,Convention Center,Open
107985,Volta - Glasgow Supermarket #4543,3545 University Ave,Glasgow,SCT,LP6 5AY,GB,55.900317,-4.332258,Level 2,7.2,0,4,0,4,Volta,"J1772, NACS",Membership required,24 hours,2021-08-28,4.8,80.1,Supermarket,Open
107986,Tesla Supercharger - Glasgow Community Center #3744,9837 Airport Rd,Glasgow,SCT,KD4 8GY,GB,55.915065,-4.310036,DC Fast Charger,203.7,0,2,6,8,Tesla Supercharger,NACS,$0.25-0.50/kWh (Tesla vehicles),24/7,2019-09-23,6.8,79.1,Community Center,Open
107987,ChargePoint - Glasgow Shopping Center #645,9952 Central Ave,Glasgow,SCT,KN7 3FC,GB,55.825506,-4.285937,Level 2,22.0,1,4,0,5,ChargePoint,J1772,$0.25/kWh,6:00am-10:00pm daily,2017-12-18,8.5,74.7,Shopping Center,Open
107988,BP Pulse - Glasgow Hospital #4913,6043 Market St,Glasgow,SCT,RB8 6MW,GB,55.885185,-4.294123,DC Fast Charger,41.6,0,0,2,2,BP Pulse,CCS1,Free with validation,Daily: 6am-midnight,2024-10-05,1.7,92.8,Hospital,Open
107989,ChargePoint - Glasgow Car Dealership #2537,2907 Central Ave,Glasgow,SCT,DF2 8KU,GB,55.788027,-4.262969,Level 2,7.2,0,20,0,20,ChargePoint,"J1772, NACS",$0.25/kWh,6:00am-10:00pm daily,2019-04-06,7.2,54.3,Car Dealership,Open
107990,EVgo - Glasgow Sports Arena #7951,8132 University Ave,Glasgow,SCT,VB5 2GU,GB,55.877942,-4.240319,DC Fast Charger,106.1,0,0,6,6,EVgo,"CCS1, NACS",$0.25/kWh,24/7,2020-01-02,6.5,96.1,Sports Arena,Open
107991,Blink - Glasgow Outlet Center #3144,1986 Oak Ave,Glasgow,SCT,VF8 6MX,GB,55.862101,-4.226775,Level 2,22.0,1,6,0,7,Blink,"J1772, CCS1",$0.20/kWh,6:00am-10:00pm daily,2017-09-11,8.8,85.5,Outlet Center,Open
107992,Tesla Supercharger - Glasgow Community Center #9391,6381 Oak Ave,Glasgow,SCT,QB4 2CC,GB,55.860853,-4.308211,DC Fast Charger,221.8,0,0,8,8,Tesla Supercharger,"CCS2, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),24 hours daily,2017-03-18,9.3,76.5,Community Center,Open
107993,Volta - Glasgow Sports Arena #3852,5303 Main St,Glasgow,SCT,TM5 2XN,GB,55.959775,-4.245156,Level 2,7.2,2,4,0,6,Volta,"J1772, CCS1",$0.10/min DC; $0.03/min AC,24 hours,2021-07-15,5.0,72.6,Sports Arena,Open
107994,ChargePoint - Glasgow Hotel #8665,2544 Industrial Way,Glasgow,SCT,YU5 4PD,GB,55.874834,-4.219474,Level 2,7.2,2,20,0,22,ChargePoint,"J1772, NACS",$0.10/kWh,Daily: 6am-midnight,2019-03-14,7.3,68.5,Hotel,Open
107995,Shell Recharge - Glasgow Supermarket #8256,7148 Broadway,Glasgow,SCT,KT2 6QG,GB,55.780343,-4.339781,Level 2,11.0,0,1,0,1,Shell Recharge,"J1772, NACS",$0.45/kWh,Business hours,2018-01-30,8.4,72.6,Supermarket,Open
107996,EVCS - Glasgow Mall #7744,5434 Business Park Rd,Glasgow,SCT,HJ1 9UE,GB,55.802848,-4.280283,Level 2,11.0,0,4,0,4,EVCS,"J1772, NACS",Free with validation,24 hours daily,2023-12-28,2.5,79.6,Mall,Open
107997,Electrify America - Glasgow Parking Garage #1878,4439 Commerce Dr,Glasgow,SCT,CL8 6NE,GB,55.836058,-4.367191,DC Fast Charger,162.9,0,2,2,4,Electrify America,"CCS1, NACS",$0.25/kWh,6:00am-10:00pm daily,2017-09-17,8.8,76.0,Parking Garage,Open
107998,BP Pulse - Glasgow Convention Center #8992,3786 Business Park Rd,Glasgow,SCT,KF5 9NA,GB,55.891685,-4.30737,DC Fast Charger,57.6,0,0,1,1,BP Pulse,NACS,$0.10/kWh,Daily: 6am-midnight,2021-03-02,5.3,85.3,Convention Center,Open
107999,Osprey - Glasgow Convention Center #8253,2754 Industrial Way,Glasgow,SCT,RK4 7SL,GB,55.935833,-4.317183,DC Fast Charger,44.0,0,0,4,4,Osprey,CCS1,$0.15/kWh,Mon-Fri: 6am-10pm,2019-12-29,6.5,93.3,Convention Center,Open
108000,ChargePoint - Glasgow Highway Rest Stop #5903,3984 Main St,Glasgow,SCT,YE1 8BY,GB,55.842037,-4.200617,Level 2,7.2,0,10,0,10,ChargePoint,"J1772, CCS1",$0.30/kWh,6:00am-10:00pm daily,2022-01-09,4.5,60.3,Highway Rest Stop,Open
108001,BP Pulse - Glasgow Workplace #9378,8745 Main St,Glasgow,SCT,CB2 2PH,GB,55.908264,-4.249641,DC Fast Charger,52.8,0,0,12,12,BP Pulse,"CCS1, CHAdeMO",$0.10/kWh,Mon-Fri: 6am-10pm,2018-09-19,7.8,79.0,Workplace,Open
108002,Tesla Supercharger - Glasgow Library #2602,7066 Airport Rd,Glasgow,SCT,NS1 3DD,GB,55.763558,-4.240139,DC Fast Charger,218.9,0,0,2,2,Tesla Supercharger,"CCS2, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),6:00am-10:00pm daily,2017-04-24,9.2,80.2,Library,Open
108003,Osprey - Glasgow Community Center #7936,6135 Commerce Dr,Glasgow,SCT,KT7 6CH,GB,55.755774,-4.252939,DC Fast Charger,46.0,0,2,6,8,Osprey,"CCS1, NACS",$0.25/kWh,6:00am-10:00pm daily,2024-04-13,2.2,86.5,Community Center,Open
108004,Tesla Supercharger - Glasgow Hotel #9181,7602 Oak Ave,Glasgow,SCT,GK7 7GB,GB,55.97922,-4.230705,DC Fast Charger,288.2,0,4,4,8,Tesla Supercharger,"CCS1, CHAdeMO, NACS",$0.25-0.50/kWh (Tesla vehicles),24 hours,2019-04-17,7.2,83.1,Hotel,Open
108005,ChargePoint - Glasgow Sports Arena #4942,5784 Broadway,Glasgow,SCT,ST2 7VD,GB,55.834571,-4.284837,Level 2,7.2,1,4,0,5,ChargePoint,J1772,$0.30/kWh,Mon-Fri: 6am-10pm,2023-12-14,2.5,50.0,Sports Arena,Open
108006,Tesla Supercharger - Glasgow Shopping Center #4879,1709 University Ave,Glasgow,SCT,PB9 2WM,GB,55.859722,-4.237601,DC Fast Charger,262.5,0,4,6,10,Tesla Supercharger,"CCS2, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),6:00am-10:00pm daily,2022-12-02,3.6,75.2,Shopping Center,Open
108007,Blink - Glasgow Gas Station #7164,9314 Central Ave,Glasgow,SCT,MV6 6GX,GB,55.880744,-4.176153,Level 2,7.2,0,6,0,6,Blink,"J1772, NACS",$0.10/min,24/7,2024-05-22,2.1,95.2,Gas Station,Open
108008,ChargePoint - Glasgow Park & Ride #2045,9074 Airport Rd,Glasgow,SCT,WN4 7GP,GB,55.945416,-4.262586,Level 2,7.2,0,6,0,6,ChargePoint,"J1772, CCS1",$0.25/kWh,24 hours daily,2020-01-30,6.4,77.4,Park & Ride,Open
108009,EVgo - Glasgow Highway Rest Stop #4494,4219 Commerce Dr,Glasgow,SCT,EP8 8WJ,GB,55.943458,-4.200358,DC Fast Charger,83.2,0,2,8,10,EVgo,NACS,$0.20/kWh,Mon-Sun: 7am-11pm,2018-04-24,8.2,64.7,Highway Rest Stop,Open
108010,Electrify America - Glasgow Outlet Center #2819,5631 Market St,Glasgow,SCT,UP5 2WF,GB,55.817604,-4.156013,DC Fast Charger,129.8,0,2,4,6,Electrify America,"CCS2, CHAdeMO",$0.45/kWh,6:00am-10:00pm daily,2017-10-31,8.7,59.5,Outlet Center,Open
108011,SemaConnect - Glasgow Parking Garage #4084,1902 Business Park Rd,Glasgow,SCT,NA3 2EQ,GB,55.916823,-4.341266,Level 2,22.0,0,6,0,6,SemaConnect,"J1772, CCS1",$0.20/kWh,6:00am-10:00pm daily,2024-04-22,2.2,81.7,Parking Garage,Open
108012,Electrify America - Glasgow Workplace #489,7211 Shopping Center Blvd,Glasgow,SCT,VG5 4AU,GB,55.831258,-4.22234,DC Fast Charger,177.6,0,0,6,6,Electrify America,"CCS1, CHAdeMO, NACS",$0.10/kWh,Mon-Sun: 7am-11pm,2021-10-16,4.7,74.0,Workplace,Open
108013,EVgo - Glasgow Library #9328,3982 Market St,Glasgow,SCT,WF6 7NL,GB,55.895786,-4.204146,DC Fast Charger,93.9,0,0,1,1,EVgo,NACS,$0.25/kWh,24/7,2024-02-20,2.4,74.7,Library,Open
108014,Independent - Glasgow Park & Ride #8322,3498 University Ave,Glasgow,SCT,AF7 2YQ,GB,55.869871,-4.318016,Level 2,7.2,0,2,0,2,Independent,J1772,Network pricing,Mon-Fri: 6am-10pm,2020-05-26,6.1,74.7,Park & Ride,Open
108015,Tesla Supercharger - Glasgow Workplace #6815,6195 Business Park Rd,Glasgow,SCT,TK9 5YX,GB,55.895924,-4.339374,DC Fast Charger,219.7,0,0,6,6,Tesla Supercharger,"CCS1, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),24 hours,2018-12-21,7.5,78.9,Workplace,Open
108016,ChargePoint - Glasgow Park & Ride #8362,8322 Industrial Way,Glasgow,SCT,YH2 5EM,GB,55.806359,-4.292769,Level 2,7.2,1,4,0,5,ChargePoint,J1772,Free,24 hours,2022-12-15,3.5,86.0,Park & Ride,Open
108017,EVgo - Glasgow Hospital #3208,9557 Park Blvd,Glasgow,SCT,PG1 9PR,GB,55.836071,-4.251386,DC Fast Charger,90.9,0,4,4,8,EVgo,"CCS1, CHAdeMO, NACS",$0.25/kWh,Business hours,2023-07-09,3.0,95.4,Hospital,Open
108018,EVgo - Glasgow Supermarket #3433,6954 Oak Ave,Glasgow,SCT,QN3 1LX,GB,55.888577,-4.27322,DC Fast Charger,98.2,0,0,2,2,EVgo,CCS1,$0.15/kWh,24 hours daily,2020-11-06,5.7,90.6,Supermarket,Open
108019,EVCS - Glasgow Sports Arena #6419,6988 Commerce Dr,Glasgow,SCT,JQ7 4EY,GB,55.885394,-4.252427,Level 2,3.7,0,8,0,8,EVCS,"J1772, CCS1",$0.10/kWh,24 hours daily,2020-02-09,6.4,80.6,Sports Arena,Open
108020,ChargePoint - Glasgow Outlet Center #4904,3694 Shopping Center Blvd,Glasgow,SCT,SH1 6RL,GB,55.93387,-4.25205,Level 2,11.0,0,4,0,4,ChargePoint,J1772,$0.10/kWh,24 hours,2019-06-17,7.0,72.2,Outlet Center,Open
108021,ChargePoint - Glasgow Outlet Center #6656,5401 Market St,Glasgow,SCT,XV9 7LM,GB,55.914698,-4.333642,Level 2,7.2,0,16,0,16,ChargePoint,J1772,$0.25/kWh,24 hours daily,2019-07-25,6.9,83.4,Outlet Center,Open
108022,Independent - Glasgow Parking Garage #4035,6639 Business Park Rd,Glasgow,SCT,UA1 1QQ,GB,55.860661,-4.181314,Level 2,7.2,0,6,0,6,Independent,J1772,$0.10/min DC; $0.03/min AC,Daily: 6am-midnight,2018-07-07,8.0,88.4,Parking Garage,Open
108023,BP Pulse - Glasgow Convention Center #392,7655 Main St,Glasgow,SCT,SR2 7JU,GB,55.846282,-4.219528,DC Fast Charger,46.5,0,4,12,16,BP Pulse,NACS,$0.35/kWh,6:00am-10:00pm daily,2020-07-24,5.9,84.6,Convention Center,Open
108024,EVgo - Glasgow Shopping Center #9575,1031 Industrial Way,Glasgow,SCT,NF9 5WU,GB,55.831881,-4.242535,DC Fast Charger,95.4,0,0,6,6,EVgo,"CCS1, CHAdeMO, NACS",$0.30/kWh,Mon-Fri: 6am-10pm,2022-05-23,4.1,88.1,Shopping Center,Open
108025,Pod Point - Glasgow Car Dealership #7362,5866 Market St,Glasgow,SCT,US9 8CN,GB,55.767416,-4.21114,Level 2,7.2,0,4,0,4,Pod Point,J1772,$0.30/kWh,24 hours daily,2018-02-04,8.4,38.0,Car Dealership,Open
108026,Electrify America - Glasgow Workplace #1549,3495 Tech Drive,Glasgow,SCT,LT6 6YY,GB,55.972941,-4.1725,DC Fast Charger,161.7,0,0,2,2,Electrify America,NACS,$0.10/kWh,6:00am-10:00pm daily,2020-06-09,6.1,87.8,Workplace,Open
108027,EVgo - Glasgow Parking Garage #5111,2693 Market St,Glasgow,SCT,EG7 1SK,GB,55.892713,-4.213771,DC Fast Charger,110.5,0,0,4,4,EVgo,CCS1,$0.25/kWh,Business hours,2021-08-24,4.9,66.2,Parking Garage,Open
108028,Tesla Supercharger - Glasgow Workplace #9679,1801 University Ave,Glasgow,SCT,SC8 8UC,GB,55.9093,-4.29112,DC Fast Charger,291.9,0,0,1,1,Tesla Supercharger,"CCS1, CHAdeMO, NACS",$0.25-0.50/kWh (Tesla vehicles),6:00am-10:00pm daily,2020-10-20,5.7,85.6,Workplace,Open
108029,ChargePoint - Glasgow University #8341,4379 Shopping Center Blvd,Glasgow,SCT,BM2 8BM,GB,55.823014,-4.228527,Level 2,22.0,0,4,0,4,ChargePoint,"J1772, CCS1",$0.15/kWh,Daily: 6am-midnight,2022-12-14,3.5,86.0,University,Open
108030,Electrify America - Glasgow Sports Arena #9949,5779 Highway 1,Glasgow,SCT,SU5 8ND,GB,55.859042,-4.199816,DC Fast Charger,171.8,0,0,6,6,Electrify America,CCS1,$0.45/kWh,24 hours,2017-06-18,9.0,92.6,Sports Arena,Open
108031,EVgo - Glasgow Gas Station #8866,6821 Industrial Way,Glasgow,SCT,YV9 3YD,GB,55.86068,-4.328808,DC Fast Charger,115.8,0,4,4,8,EVgo,CCS1,$0.20/kWh,Daily: 6am-midnight,2020-09-12,5.8,61.4,Gas Station,Open
108032,ChargePoint - Glasgow Parking Garage #1791,4374 Tech Drive,Glasgow,SCT,QD1 5ST,GB,55.863442,-4.200408,Level 2,22.0,0,20,0,20,ChargePoint,"J1772, NACS",$0.30/kWh,24 hours daily,2022-07-22,3.9,88.9,Parking Garage,Open
108033,Shell Recharge - Glasgow University #4678,7175 Commerce Dr,Glasgow,SCT,XE6 1UU,GB,55.960428,-4.216578,Level 2,7.2,1,4,0,5,Shell Recharge,"J1772, NACS",$0.45/kWh,24 hours daily,2023-06-29,3.0,78.5,University,Open
108034,Electrify America - Glasgow Highway Rest Stop #8840,9641 Market St,Glasgow,SCT,VP1 8JF,GB,55.928685,-4.229799,DC Fast Charger,148.3,0,0,8,8,Electrify America,"CCS1, CHAdeMO, NACS",Free with validation,24/7,2023-03-30,3.3,88.3,Highway Rest Stop,Open
108035,Electrify America - Glasgow Park & Ride #1427,232 Industrial Way,Glasgow,SCT,LY2 3EP,GB,55.901229,-4.300966,DC Fast Charger,150.9,0,4,1,5,Electrify America,"CCS1, CHAdeMO, NACS",$1.00/session,24 hours,2024-08-14,1.9,93.1,Park & Ride,Open
108036,Electrify America - Glasgow Park & Ride #1048,4136 Highway 1,Glasgow,SCT,XL6 1BV,GB,55.864175,-4.248152,DC Fast Charger,141.6,0,0,8,8,Electrify America,CCS1,$0.25/kWh,Daily: 6am-midnight,2022-06-20,4.0,95.0,Park & Ride,Open
108037,Independent - Glasgow Park & Ride #2947,7328 Broadway,Glasgow,SCT,LS2 3EX,GB,55.851601,-4.247251,Level 2,11.0,1,1,0,2,Independent,J1772,Membership required,6:00am-10:00pm daily,2018-07-06,8.0,72.2,Park & Ride,Open
108038,ChargePoint - Glasgow Grocery Store #8879,1537 Industrial Way,Glasgow,SCT,SJ3 9DF,GB,55.834113,-4.170325,Level 2,11.0,1,6,0,7,ChargePoint,"J1772, NACS",Membership pricing,Business hours,2024-01-27,2.4,83.0,Grocery Store,Open
108039,SemaConnect - Glasgow Parking Garage #5626,1306 Broadway,Glasgow,SCT,FX7 4DG,GB,55.883796,-4.193921,Level 2,11.0,0,1,0,1,SemaConnect,"J1772, CCS1",Free with validation,24 hours,2018-01-16,8.5,81.5,Parking Garage,Open
108040,Independent - Glasgow Car Dealership #6466,8323 Airport Rd,Glasgow,SCT,UA4 3FQ,GB,55.808599,-4.301083,Level 2,22.0,2,2,0,4,Independent,J1772,,Mon-Sun: 7am-11pm,2024-01-06,2.5,88.8,Car Dealership,Open
108041,ChargePoint - Glasgow Gas Station #6288,1854 University Ave,Glasgow,SCT,WP8 1WG,GB,55.851,-4.247515,Level 2,7.2,0,6,0,6,ChargePoint,J1772,$0.10/min,Daily: 6am-midnight,2024-12-11,1.6,90.7,Gas Station,Open
108042,Electrify America - Glasgow Supermarket #9611,2659 Central Ave,Glasgow,SCT,NG2 6KN,GB,55.848097,-4.317266,DC Fast Charger,146.0,0,2,4,6,Electrify America,"CCS2, CHAdeMO",$0.40/kWh,Daily: 6am-midnight,2021-10-27,4.7,75.3,Supermarket,Open
108043,Pod Point - Glasgow Supermarket #1840,4099 Park Blvd,Glasgow,SCT,XV2 6SS,GB,55.920442,-4.240123,Level 2,7.2,0,6,0,6,Pod Point,"J1772, CCS1",$0.25/kWh,Mon-Fri: 6am-10pm,2018-02-07,8.4,73.0,Supermarket,Open
108044,SemaConnect - Glasgow Convention Center #9072,2247 Business Park Rd,Glasgow,SCT,WT2 8BN,GB,55.834205,-4.214223,Level 2,7.2,0,2,0,2,SemaConnect,"J1772, NACS",$0.35/kWh,Mon-Sun: 7am-11pm,2024-10-15,1.7,69.0,Convention Center,Open
108045,Blink - Glasgow Sports Arena #7227,8521 Central Ave,Glasgow,SCT,BG6 3GJ,GB,55.933877,-4.232822,Level 2,11.0,0,6,0,6,Blink,"J1772, NACS",$0.15/kWh,6:00am-10:00pm daily,2018-09-14,7.8,93.3,Sports Arena,Open
108046,ChargePoint - Glasgow Outlet Center #373,2758 Tech Drive,Glasgow,SCT,PC7 6YM,GB,55.853756,-4.286716,Level 2,11.0,0,16,0,16,ChargePoint,"J1772, NACS",$0.15/kWh,Business hours,2018-03-19,8.3,74.2,Outlet Center,Open
108047,ChargePoint - Glasgow Supermarket #225,5923 Airport Rd,Glasgow,SCT,XW4 3BC,GB,55.857306,-4.217997,Level 2,22.0,1,4,0,5,ChargePoint,"J1772, CCS1",$0.20/kWh,Daily: 6am-midnight,2021-01-19,5.4,88.3,Supermarket,Open
108048,Tesla Supercharger - Glasgow Transit Station #3065,4823 Commerce Dr,Glasgow,SCT,LD3 8TN,GB,55.933258,-4.217466,DC Fast Charger,223.7,0,0,8,8,Tesla Supercharger,"CCS2, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),24 hours,2020-02-28,6.3,62.0,Transit Station,Open
108049,ChargePoint - Glasgow Parking Garage #793,3683 Shopping Center Blvd,Glasgow,SCT,SB7 3YF,GB,55.858312,-4.226778,Level 2,3.7,2,4,0,6,ChargePoint,"J1772, NACS",Free,Mon-Sun: 7am-11pm,2022-09-27,3.8,90.6,Parking Garage,Open
108050,Electrify America - Glasgow Transit Station #8154,1083 Highway 1,Glasgow,SCT,TH5 4FA,GB,55.844376,-4.257756,DC Fast Charger,133.9,0,0,2,2,Electrify America,NACS,$0.40/kWh,Business hours,2021-09-16,4.8,90.6,Transit Station,Open
108051,Volta - Glasgow Highway Rest Stop #955,4687 Park Blvd,Glasgow,SCT,HQ3 7UK,GB,55.851723,-4.332612,Level 2,11.0,1,6,0,7,Volta,J1772,Free,24/7,2023-11-04,2.7,74.5,Highway Rest Stop,Open
108052,Tesla Supercharger - Glasgow Convention Center #810,7041 Airport Rd,Glasgow,SCT,UC9 5GP,GB,55.846719,-4.177462,DC Fast Charger,226.5,0,0,1,1,Tesla Supercharger,"CCS1, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),6:00am-10:00pm daily,2024-05-28,2.1,89.8,Convention Center,Open
108053,ChargePoint - Glasgow Community Center #6811,1713 Commerce Dr,Glasgow,SCT,LP4 5JT,GB,55.879978,-4.208791,Level 2,11.0,0,4,0,4,ChargePoint,J1772,$0.10/min,24/7,2017-08-04,8.9,64.4,Community Center,Open
108054,Blink - Glasgow Transit Station #643,9941 Commerce Dr,Glasgow,SCT,QV9 6JF,GB,55.770048,-4.176486,Level 2,11.0,0,2,0,2,Blink,"J1772, CCS1",$0.25/kWh,Daily: 6am-midnight,2017-07-18,9.0,64.5,Transit Station,Open
108055,EVgo - Glasgow Workplace #9867,1601 Broadway,Glasgow,SCT,PD5 8HP,GB,55.947415,-4.229617,DC Fast Charger,107.6,0,2,6,8,EVgo,"CCS1, NACS",$0.20/kWh,6:00am-10:00pm daily,2018-08-29,7.8,79.6,Workplace,Open
108056,ChargePoint - Glasgow Hotel #7192,6437 Shopping Center Blvd,Glasgow,SCT,NM1 8AF,GB,55.885365,-4.157021,Level 2,11.0,0,4,0,4,ChargePoint,"J1772, NACS",$0.15/kWh,24 hours daily,2023-07-28,2.9,89.0,Hotel,Open
108057,Gridserve - Glasgow Park & Ride #9418,1697 Business Park Rd,Glasgow,SCT,QW2 2BA,GB,55.894736,-4.284635,DC Fast Charger,138.7,0,0,6,6,Gridserve,"CCS1, CHAdeMO, NACS",Network pricing,24 hours daily,2021-09-07,4.8,81.2,Park & Ride,Open
108058,Shell Recharge - Glasgow Community Center #3164,8581 Market St,Glasgow,SCT,MP2 6RK,GB,55.899144,-4.162775,Level 2,3.7,0,2,0,2,Shell Recharge,J1772,$0.10/min DC; $0.03/min AC,24 hours,2022-06-10,4.1,86.0,Community Center,Open
108059,ChargePoint - Glasgow Community Center #8020,1900 Main St,Glasgow,SCT,SF1 8UA,GB,55.949636,-4.184608,Level 2,22.0,1,6,0,7,ChargePoint,J1772,$0.30/kWh,6:00am-10:00pm daily,2019-10-21,6.7,90.7,Community Center,Open
108060,ChargePoint - Glasgow University #5496,3828 Central Ave,Glasgow,SCT,CE5 4MX,GB,55.935686,-4.286165,Level 2,7.2,0,6,0,6,ChargePoint,"J1772, NACS",$0.10/min,Mon-Fri: 6am-10pm,2019-12-23,6.5,92.9,University,Open
108061,Blink - Glasgow Library #6518,6378 Central Ave,Glasgow,SCT,JX6 2DS,GB,55.915612,-4.181805,Level 2,7.2,0,4,0,4,Blink,"J1772, CCS1",$0.25/kWh,24/7,2021-11-13,4.6,62.4,Library,Open
108062,ChargePoint - Glasgow Shopping Center #5847,3466 Highway 1,Glasgow,SCT,SV3 1BV,GB,55.79799,-4.297288,Level 2,7.2,1,2,0,3,ChargePoint,"J1772, NACS",$0.10/min,24 hours daily,2022-08-24,3.9,92.7,Shopping Center,Open
108063,Electrify America - Glasgow Car Dealership #6832,9887 Market St,Glasgow,SCT,LJ4 1CH,GB,55.862292,-4.310183,DC Fast Charger,160.8,0,0,4,4,Electrify America,"CCS1, CHAdeMO",$0.35/kWh,Daily: 6am-midnight,2023-03-10,3.3,70.9,Car Dealership,Open
108064,ChargePoint - Glasgow Shopping Center #1097,747 Airport Rd,Glasgow,SCT,EJ2 6UT,GB,55.8419,-4.232307,Level 2,7.2,0,2,0,2,ChargePoint,"J1772, NACS",$0.30/kWh,Daily: 6am-midnight,2017-06-27,9.0,89.1,Shopping Center,Open
108065,ChargePoint - Glasgow Parking Garage #6784,387 Broadway,Glasgow,SCT,TJ4 8RH,GB,55.828398,-4.330393,Level 2,3.7,0,2,0,2,ChargePoint,"J1772, NACS",$0.10/kWh,24/7,2024-02-06,2.4,92.9,Parking Garage,Open
108066,BP Pulse - Glasgow Library #9006,7669 Market St,Glasgow,SCT,TE5 7JN,GB,55.887422,-4.270329,DC Fast Charger,55.1,0,2,6,8,BP Pulse,"CCS1, CHAdeMO, NACS",$0.40/kWh,24/7,2021-05-22,5.1,65.2,Library,Open
108067,Volta - Glasgow Grocery Store #2179,8814 Main St,Glasgow,SCT,BN6 8UP,GB,55.894582,-4.288236,Level 2,3.7,1,8,0,9,Volta,J1772,$0.10/kWh,Mon-Sun: 7am-11pm,2021-02-04,5.4,85.8,Grocery Store,Open
108068,ChargePoint - Glasgow Car Dealership #4173,7083 Main St,Glasgow,SCT,GL2 3MX,GB,55.701674,-4.333346,Level 2,7.2,0,8,0,8,ChargePoint,"J1772, NACS",$0.15/kWh,6:00am-10:00pm daily,2024-04-02,2.2,96.9,Car Dealership,Open
108069,Electrify America - Glasgow Mall #5630,8344 Industrial Way,Glasgow,SCT,YJ1 6CP,GB,55.906878,-4.239369,DC Fast Charger,149.5,0,4,6,10,Electrify America,"CCS1, NACS",$0.25/kWh,Mon-Sun: 7am-11pm,2021-08-11,4.9,88.5,Mall,Open
108070,ChargePoint - Glasgow Airport #331,8511 Commerce Dr,Glasgow,SCT,KQ9 4AW,GB,55.874076,-4.217629,Level 2,7.2,0,4,0,4,ChargePoint,"J1772, NACS",$0.20/kWh,24 hours daily,2019-01-12,7.5,66.6,Airport,Open
108071,Tesla Supercharger - Glasgow Highway Rest Stop #5817,7530 Broadway,Glasgow,SCT,KT7 5GQ,GB,55.814636,-4.237739,DC Fast Charger,209.9,0,0,6,6,Tesla Supercharger,"CCS1, NACS",$0.25-0.50/kWh (Tesla vehicles),Business hours,2019-02-02,7.4,50.2,Highway Rest Stop,Open
108072,BP Pulse - Glasgow Transit Station #9663,6889 Broadway,Glasgow,SCT,PR2 3TD,GB,55.863916,-4.287957,DC Fast Charger,58.8,0,2,4,6,BP Pulse,"CCS1, CHAdeMO, NACS",$0.30/kWh,Mon-Sun: 7am-11pm,2024-09-28,1.8,89.2,Transit Station,Open
